lp,sygna³1,sygna³2,sygna³3,sygna³4,liczby
116,-1.614323976765714,-0.85611166594471411,-0.85290283197993033,-0.84748558722702882,2
117,-1.6056118803543342,-0.82166905941944979,-0.82044985210882093,-0.8170820724056882,2
118,-1.6033211917722479,-0.81701849411034866,-0.81687637792076617,-0.8108420497130987,2
119,-1.6148849617245924,-0.85814243149585356,-0.86511360458484787,-0.85532067715269577,2
120,-1.6120893866795156,-0.86217778330005146,-0.86044059987739163,-0.85663338195647099,2
121,-1.6048769900582036,-0.82132124874494516,-0.82915820862047496,-0.8224151694147579,2
122,-1.6101053698749492,-0.80690580525163591,-0.80759955665078209,-0.79993276221277876,2
123,-1.6095686942642891,-0.85207631414051621,-0.85315901511115133,-0.84719013514868635,2
124,-1.5887505424403154,-0.84245542209575353,-0.84402804993047564,-0.84320153209106163,2
125,-1.5974009305062189,-0.81586660499478525,-0.81766362681305871,-0.80255069202087748,2
126,-1.6058531038866519,-0.80369136143726327,-0.81014455841422661,-0.79951576339334585,2
127,-1.59966917968995,-0.8574785992945142,-0.85768616372929918,-0.84964911921843622,2
128,-1.5965033545720135,-0.86375041113477358,-0.86986327723668411,-0.86720794843132676,2
129,-1.5992708803691464,-0.82103888631564315,-0.82164288012136877,-0.82135490784247789,2
130,-1.601739214188211,-0.81967943276529476,-0.82468715849821495,-0.81022683620819547,2
131,-1.5953196763087805,-0.84538750348082403,-0.84960611037158884,-0.84776794965633095,2
132,-1.6092171436900586,-0.86166354708774628,-0.85327869190237871,-0.85312722596348156,2
133,-1.5987248550091717,-0.83277095175565119,-0.82915446872074916,-0.81979910955652213,2
134,-1.6045366591831507,-0.81725223784321466,-0.82050969050443456,-0.80949755576165372,2
135,-1.6273089086138837,-0.85899325868348564,-0.86448717138076703,-0.85911106552485006,2
136,-1.5970886488791098,-0.86181688297650638,-0.86155695994555948,-0.86139240435762177,2
137,-1.6102568358138465,-0.83753558400639083,-0.83974025489478255,-0.83242501103100963,2
138,-1.6120108487852727,-0.82496017117820242,-0.83030261793658666,-0.82488724313354822,2
139,-1.6171532109083235,-0.86660395462560114,-0.87319926779214696,-0.86995677472983046,2
140,-1.6049817072505275,-0.8720529885261723,-0.86869081867262843,-0.86499579774348334,2
141,-1.6156292017700375,-0.8520463949427094,-0.84452171669428855,-0.83891934690495729,2
142,-1.6085851006363892,-0.82278354953775468,-0.82896934368431929,-0.82235346106928131,2
143,-1.6140752734339447,-0.85723924571205945,-0.86230680984059338,-0.85593402070773594,2
144,-1.6112422993916093,-0.86646931823547035,-0.87260649368559895,-0.86814105341292769,2
145,-1.62539034005452,-0.85840048457693752,-0.85822096939009651,-0.84668337873583288,2
146,-1.6148382129780192,-0.84725371344402589,-0.85087393637865383,-0.84135963147607795,2
147,-1.5938480257666563,-0.87494767091398429,-0.8730141427557172,-0.86918074553671543,2
148,-1.608276558909006,-0.90308293655159377,-0.90558866936791682,-0.89664282922367089,2
149,-1.6129102946693408,-0.85105532151535779,-0.85924570191498084,-0.86018441674617052,2
150,-1.6195673161813633,-0.86340821030985782,-0.86654224628012455,-0.85248209326077151,2
151,-1.6086038001350185,-0.88983434177275134,-0.89517117868154683,-0.88190014450434939,2
152,-1.5920603536976974,-0.87548995637423332,-0.87457368094139876,-0.87055515868596733,2
153,-1.6102998446606938,-0.87133305782894521,-0.86789235008115828,-0.86349983785314122,2
154,-1.5991530735277821,-0.841124017793349,-0.84407853857677473,-0.83404251766244197,2
155,-1.6132861545917891,-0.86599809087001256,-0.86449465118021873,-0.85913350492320517,2
156,-1.6057483866943278,-0.88338488469551391,-0.88572980182362515,-0.87631460426378449,2
157,-1.5976384141388107,-0.82431129857576646,-0.83420333335065378,-0.82584278751350426,2
158,-1.5798346214938765,-0.84111466804403434,-0.84440951970251288,-0.832387612033751,2
159,-1.5896817774720535,-0.84359796146200228,-0.84094450260650799,-0.82916942831965257,2
160,-1.6177422451151457,-0.84945090453296579,-0.85710834922165458,-0.84229647635740468,2
161,-1.5718817247268453,-0.81960837467050351,-0.82790908211203929,-0.82338193349389144,2
162,-1.5937825775214538,-0.81691377691802469,-0.82245817826160517,-0.81701849411034866,2
163,-1.6002713035458127,-0.83929707677726872,-0.84275087417409611,-0.83712419503654678,2
164,-1.6055857010562531,-0.83830413340005416,-0.83863885442551822,-0.83060367986451811,2
165,-1.5970830390295212,-0.83249793907566372,-0.81905486951107687,-0.81644254955256701,2
166,-1.5815718049165364,-0.81163490845497999,-0.81749346137553225,-0.81447723224663005,2
167,-1.6084542041459842,-0.8265458886619651,-0.82946862029772095,-0.81743549292978157,2
168,-1.5710682965364717,-0.85071312069044203,-0.85382658721221649,-0.84628507941502928,2
169,-1.5507886902730212,-0.81138620512321058,-0.80682165750780421,-0.79564870707681146,2
170,-1.4724957594621035,-0.77494275224461362,-0.771754487728322,-0.75930997139053846,2
171,-1.4173266286561492,-0.781394079271714,-0.78089480265831235,-0.7687419984991456,2
172,-1.4896562893541907,-0.83137783910777008,-0.83302526493700935,-0.83039798537959597,2
173,-1.2611241067562138,-0.72195024307910693,-0.72348547191657053,-0.7236668570532746,2
174,-1.3844547800157441,-0.73854043826300109,-0.74444760987998948,-0.73421711417991231,2
175,-1.3607980442998462,-0.74511518198105464,-0.74766018374449927,-0.74320035332141676,2
176,-1.437488428078235,-0.80050683682069756,-0.79892672918652363,-0.79720824526249312,2
177,-1.3731640227433868,-0.72620437901726742,-0.73527924570205527,-0.7263240558084948,2
178,-1.4415630488295543,-0.72809302837882428,-0.73025095052064282,-0.72524135483785968,2
179,-1.376516842847616,-0.76315084840899183,-0.7596802214633982,-0.75413956001954352,2
180,-1.4648383147734148,-0.78217571831441779,-0.78783418659963689,-0.77594691532100579,2
181,-1.4477675424747483,-0.74708610913658047,-0.74508900268297373,-0.73611137339105803,2
182,-1.4564403699390067,-0.73458549430290909,-0.73822815663589214,-0.742858152496501,2
183,-1.4907689095226326,-0.80308549768167481,-0.80515740212979858,-0.80370258113644089,2
184,-1.4856658163467029,-0.79967657908155765,-0.80434771383915094,-0.79795996510739009,2
185,-1.5137636829870538,-0.78685433287146278,-0.78724328244295172,-0.78851858824946841,2
186,-1.5218456062946271,-0.76469355704590714,-0.76707587317127701,-0.75564673960906326,2
187,-1.458474875389872,-0.77700156704369694,-0.78186343668730884,-0.77560284454622708,2
188,-1.5167312934195201,-0.81502512755646783,-0.8201674896795188,-0.81172653599826339,2
189,-1.5539806946890389,-0.7930289073188499,-0.80006739860290954,-0.79205279349040159,2
190,-1.5547772933306461,-0.79089903442497522,-0.79391339360401469,-0.7885952561938484,2
191,-1.5370445587805031,-0.81732142598814295,-0.81628921366380691,-0.79885380114186955,2
192,-1.5502725841108533,-0.81240906769823207,-0.81335526232887345,-0.81140116472211399,2
193,-1.5471516377896271,-0.78953397102503808,-0.79619099253706049,-0.79566927652530373,2
194,-1.570959839444422,-0.79931754870787552,-0.80257126146936963,-0.78797069293963062,2
195,-1.5711356147315372,-0.81390315763871124,-0.81602368078327114,-0.81873136818479042,2
196,-1.592381985074121,-0.84240493344945444,-0.84590921949258091,-0.83867251352305083,2
197,-1.5815157064206484,-0.8074424808622962,-0.80685531660533694,-0.80025439358920225,2
198,-1.6109599369623073,-0.81846770525411761,-0.82466097920013404,-0.81728963684047318,2
199,-1.6019823076703916,-0.84344649552310513,-0.84830462526699124,-0.83941862351835894,2
200,-1.5937975371203572,-0.83944667276630291,-0.84426366361320448,-0.83309632303180059,2
0,-1.6768251809842079,-0.8605453170697156,-0.8564295574214118,-0.85410146984206692,2
1,-1.658030314911922,-0.83103563828285432,-0.83053262176972675,-0.82290509627884489,2
2,-1.6916894124446198,-0.87410806342552982,-0.87494393101425849,-0.86623557450260447,2
3,-1.6418346791491056,-0.86552312360482897,-0.87438481600524309,-0.87134427752812271,2
4,-1.6859280969169397,-0.85590597145979208,-0.85834999593063854,-0.85127784554904617,2
5,-1.7016618550636129,-0.84131849257909352,-0.84111466804403434,-0.83609946251166245,2
6,-1.7002163838195699,-0.86415806020489183,-0.85905496702896222,-0.85721867626356729,2
7,-1.6870201476368893,-0.87534036038519913,-0.87575735920463205,-0.87233909085520023,2
8,-1.6720885979814122,-0.84923025044914036,-0.85449789921300756,-0.84278827317135463,2
9,-1.753476295815475,-0.85857999976377863,-0.85995067301330463,-0.85040644891292183,2
10,-1.74955127105319,-0.90053045498869755,-0.90504264400794199,-0.90221153991546943,2
11,-1.7064881956598292,-0.86717241938393119,-0.87664371543965969,-0.86586158453001894,2
12,-1.7101757367895225,-0.85633232002853954,-0.86464050726952713,-0.85593028080801015,2
13,-1.7470586278859075,-0.86072670220641956,-0.86300056123973956,-0.85550580218912553,2
14,-1.7251072864449997,-0.87367049515760475,-0.87525247274164153,-0.87314690919598503,2
15,-1.7208793298049203,-0.90363083186143156,-0.90083338686649184,-0.89258316807125504,2
16,-1.7030755371599862,-0.85747111949506249,-0.85471855329683299,-0.84893666832066073,2
17,-1.7235140891617855,-0.85888106169170997,-0.86070239285820149,-0.85937846835524878,2
18,-1.7685724010588901,-0.93317416974582545,-0.93233643220723394,-0.92055200817106386,2
19,-1.7300794831305244,-0.92411426265994101,-0.92293619424629658,-0.91342936914317241,2
20,-1.6902962997967386,-0.8757629690542208,-0.8744689637490749,-0.86577743678618713,2
21,-1.7091079954177908,-0.8436391003589867,-0.84284998151683121,-0.83806664976746226,2
22,-1.690702078916994,-0.86519214247909082,-0.87531231113725527,-0.85299632947307669,2
23,-1.6914238795640839,-0.88456856295874708,-0.88769885902928802,-0.88468449985024866,2
24,-1.6875923522949452,-0.85807698325065107,-0.85952806434428297,-0.85819292014215265,2
25,-1.671366797334322,-0.84554644921917288,-0.84657866154350891,-0.83418089395229866,2
26,-1.6473959100414526,-0.86382707907915357,-0.86398041496791367,-0.86482563230595699,2
27,-1.6415485768200777,-0.87928782454583942,-0.88336057534729584,-0.88156916337861113,2
28,-1.6508796266360868,-0.84941163558584432,-0.84630751881338451,-0.83775810804007922,2
29,-1.6797179934221569,-0.83786843508199194,-0.8415223171141526,-0.83458854302241692,2
30,-1.6745662815497913,-0.8732628460874865,-0.87971791301431279,-0.8727766591231253,2
31,-1.6647883137165425,-0.88068280714358349,-0.88766146003202939,-0.88389538100809317,2
32,-1.6480915313904616,-0.85880252379746702,-0.85878756419856361,-0.85486814928586718,2
33,-1.6689190329637498,-0.84110718824458264,-0.84133158222813398,-0.82759867043479329,2
34,-1.6390017051067702,-0.84563246691286753,-0.84775672995715334,-0.84561750731396412,2
35,-1.6546307460611196,-0.88007694338799491,-0.88573167177348811,-0.87834910971464975,2
36,-1.6016382368956128,-0.80976121869232642,-0.81624994471668544,-0.81079343101666257,2
37,-1.6052696795294183,-0.82612327999294344,-0.82496017117820242,-0.81903617001244766,2
38,-1.6316920710925862,-0.86533986851826206,-0.86579613628481644,-0.85339088889415438,2
39,-1.6385323476911755,-0.87651468889911766,-0.87616687822461314,-0.87433806725866992,2
40,-1.5946726736562074,-0.82951349909443128,-0.83382186357861654,-0.81570578930657345,2
41,-1.6445778955980206,-0.82259281465173606,-0.82657954775949771,-0.81711947140294683,2
42,-1.6502064446854328,-0.87809292658342863,-0.8896903556333059,-0.87748893277770301,2
43,-1.6200273238476435,-0.87120964113799193,-0.87296365410941812,-0.86108012273051293,2
44,-1.6172429685017442,-0.82327721630156747,-0.8297958615237333,-0.82094912872222259,2
45,-1.6006022846715511,-0.80846908333704348,-0.81118425053801446,-0.79646587516691092,2
46,-1.635259935431052,-0.86492286969882926,-0.86479571310815018,-0.86530620942072933,2
47,-1.6119809295874656,-0.86789982988060999,-0.86379902983120971,-0.86402529376462389,2
48,-1.625803598974227,-0.83428748109448547,-0.84232265565548559,-0.82751826259068739,2
49,-1.6044730808878112,-0.82650661971484363,-0.82842331832434446,-0.8214502752854872,2
50,-1.587551904578179,-0.84758469456976404,-0.85270648724432285,-0.85247274351145697,2
51,-1.6130430611096087,-0.84856454829793815,-0.85028490217183161,-0.83927276742905066,2
52,-1.6241580430948506,-0.83411918560682208,-0.83261200601730234,-0.8259867736529497,2
53,-1.5711954531271508,-0.83342169430794999,-0.82763606943205192,-0.82340437289224655,2
54,-1.5869815698699861,-0.8412119054369066,-0.84262558753327987,-0.83031944748535302,2
55,-1.6084934730931058,-0.86582044563303451,-0.86981465854024798,-0.86185054207403911,2
56,-1.6105915568393105,-0.81822835167166286,-0.82453382260945496,-0.81226882145851242,2
57,-1.6073322342282277,-0.8204012334123848,-0.8229013563791191,-0.81469975628031843,2
58,-1.5890011157219479,-0.82798575005641939,-0.82643930151977818,-0.82358949792867642,2
59,-1.5727082425662593,-0.85544409384364894,-0.85420805698425373,-0.85984034597139181,2
60,-1.6119622300888365,-0.84149613781607158,-0.84069018942514984,-0.84057799243337417,2
61,-1.5853958523862233,-0.80408405090847812,-0.80778842158693775,-0.79809834139724667,2
62,-1.6150495173125301,-0.87402765558142392,-0.87534597023478788,-0.86426838724680455,2
63,-1.6054510646661224,-0.85564043857925631,-0.85654362436305043,-0.84359235161241353,2
64,-1.6097182902533234,-0.83827047430252144,-0.83984684203696947,-0.83580027053359396,2
65,-1.6132786747923376,-0.81738500428348249,-0.81998236464308905,-0.81398730538254294,2
66,-1.6117958045510359,-0.84838129321137123,-0.85335722979662165,-0.8357834409848276,2
67,-1.6060831077197919,-0.86076036130395228,-0.86299869128987661,-0.85477091189299503,2
68,-1.5938854247639149,-0.81126465838212025,-0.80811379286308727,-0.8089926692986632,2
69,-1.5925932894086319,-0.81427901756115972,-0.81397421573350248,-0.80730036467271371,2
70,-1.6061616456140348,-0.83980383319012208,-0.84178411009496246,-0.83534587271690253,2
71,-1.6056511493014556,-0.85571336662391051,-0.86251437427537836,-0.85268404784596774,2
72,-1.5962247320424374,-0.83494009359664723,-0.83929146692767986,-0.81422852891486064,2
73,-1.605252849980652,-0.81019878696025149,-0.81470349618004423,-0.81401722458034975,2
74,-1.5950111345813973,-0.84179345984427711,-0.84341470637543536,-0.84885065062696607,2
75,-1.615000898616094,-0.85928497086210232,-0.85908114632704324,-0.86458440877363929,2
76,-1.5976533737377141,-0.81265029123054966,-0.81750655102457281,-0.81276248822232533,2
77,-1.620863191436372,-0.81952048702694591,-0.82468341859848915,-0.81388071824035613,2
78,-1.6085794907868003,-0.83875479131701969,-0.85185379010682782,-0.83859397562880789,2
79,-1.5948895878403071,-0.84993709149732699,-0.84820177802453012,-0.84390089333979657,2
80,-1.6165959658491711,-0.84275835397354781,-0.850273682472654,-0.83988985088381674,2
81,-1.6117471858545998,-0.82401584649742399,-0.82237216056791052,-0.81368998335433751,2
82,-1.6091498254949932,-0.84905447516202515,-0.84939293608721511,-0.85181826105943226,2
83,-1.5903811387207885,-0.85236428641940709,-0.85576946511979834,-0.84814754947850524,2
84,-1.6104157815521953,-0.82761176008383386,-0.83276721185592539,-0.82777070582218271,2
85,-1.6054996833625585,-0.82353713933251449,-0.825255623256545,-0.81747289192704009,2
86,-1.6003330118912895,-0.83453244452652908,-0.83786282523240319,-0.82817648494243801,2
87,-1.6225816753604025,-0.87999092569430026,-0.87817894427712329,-0.87210160722260843,2
88,-1.603936405277151,-0.82270501164351162,-0.82092294942414157,-0.81737378458430499,2
89,-1.5982798069417949,-0.8294704902475839,-0.83042229472781404,-0.82768842802821385,2
90,-1.6330608743922492,-0.86347365855506031,-0.86743608231460401,-0.86956034535888982,2
91,-1.5884120815151257,-0.84192622628454494,-0.84367088950665647,-0.831897685169664,2
92,-1.6044712109379482,-0.82686752003838859,-0.83546367955826706,-0.83321038997343921,2
93,-1.62277802009601,-0.84134467187717443,-0.83662678837300797,-0.83310380283125229,2
94,-1.6044132424921975,-0.85724298561178536,-0.85818357039283799,-0.84093889275691913,2
95,-1.5817139211061189,-0.84634678776050598,-0.84514067009891758,-0.83478114785829838,2
96,-1.6047928423143718,-0.81813111427879059,-0.81160311930731022,-0.81084017976323575,2
97,-1.5939340434603511,-0.81337209187763981,-0.81549635492192563,-0.8032388335704348,2
98,-1.600759360460037,-0.85492611773161797,-0.84707232830732182,-0.84763892311578892,2
99,-1.6052397603316115,-0.8531103964147152,-0.85488123893490775,-0.84747249757798837,2
100,-1.6016251472465723,-0.84145125901936135,-0.83682313310861545,-0.82667304525264418,2
101,-1.6329281079519813,-0.84140451027278818,-0.84231330590617104,-0.83727940087516972,2
102,-1.6002656936962241,-0.85979359722481863,-0.86250876442578961,-0.85238485586789936,2
103,-1.6167249923897131,-0.85770860312765429,-0.86287901449864923,-0.85335348989689586,2
